sci_name|genus|subgenus|specific_epithet|subspecies|original_name_combination
Tamandua_mexicana|Tamandua|NA|mexicana|_T. m. instabilis_ Allen, 1904; _T. m. mexicana_ (Saussure, 1860) (synonyms: _hesperia_ Davis, 1955, _tenuirostris_ Allen, 1904); _T. m. opistholeuca_ Gray, 1873 (synonyms: _chiriquensis_ Allen, 1904, _leucopygia_ Gray, 1873, _sellata_ (Cope, 1889), _tambensis_ Lönnberg, 1937); _T. m. punensis_ Allen, 1916|Myrmecophaga tamandua Var. Mexicana
Tamandua_tetradactyla|Tamandua|NA|tetradactyla|_T. t. nigra_ (Geoffroy Saint-Hilaire, 1803) (synonyms: _crispa_ (Rüppell, 1842), _longicaudata_ (Wagner, 1844), _mexianae_ Cabrera, 1958); _T. t. quichua_ Thomas, 1927; _T. t. straminea_ (Cope, 1889) (synonyms: _chapadensis_ Allen, 1904, _kriegi_ Krumbiegel, 1940); _T. t. tetradactyla_ (Linnaeus, 1758) (synonyms: _bivittata_ (Desmarest, 1817), _brasiliensis_ Liais, 1872, _myosura_ (Pallas, 1766))|Myrmecophaga tetradactyla
Galegeeska_rufescens|Galegeeska|NA|rufescens|_G. r. borana_ (Thomas, 1901); _G. r. dundasi_ (Dollman, 1910) (synonyms: _delicata_ (Dollman, 1911), _hoogstraali_ (Setzer, 1956), _phaea_ (Heller, 1910), _rendilis_ (Lönnberg, 1912)); _G. r. peasei_ (Thomas, 1901); _G. r. pulchra_ (Thomas, 1894) (synonyms: _ocularis_ (Kershaw, 1921), _renata_ (Kershaw, 1923)); _G. r. rufescens_ (Peters, 1878) (synonyms: _mariakanae_ (Heller, 1912)); _G. r. somalica_ (Thomas, 1901)|Macroscelides rufescens
Petrodromus_tetradactylus|Petrodromus|NA|tetradactylus|_P. t. beirae_ Roberts, 1913; _P. t. rovumae_ Thomas, 1897 (synonyms: _mossambicus_ Thomas, 1918, _nigriseta_ Neumann, 1900); _P. t. sangi_ Heller, 1912; _P. t. schwanni_ Thomas & Wroughton, 1907; _P. t. sultani_ Thomas, 1897; _P. t. swynnertoni_ Thomas, 1918; _P. t. tetradactylus_ Peters, 1846 (synonyms: _matschiei_ Neumann, 1900, _occidentalis_ Roberts, 1913, _robustus_ Thomas, 1918, _venustus_ Thomas, 1903); _P. t. tordayi_ Thomas, 1910 (synonyms: _tumbanus_ Kershaw, 1923); _P. t. warreni_ Thomas, 1918; _P. t. zanzibaricus_ Corbet & Neal, 1965|Petrodromus tetradactylus
Petrosaltator_rozeti|Petrosaltator|NA|rozeti|_P. r. deserti_ (Thomas, 1901) (synonyms: _clivorum_ (Thomas, 1913)); _P. r. rozeti_ (Duvernoy, 1833) (synonyms: _atlantis_ (Thomas, 1913), _moratus_ (Thomas, 1913))|Macrocelides Rozeti
Rhynchocyon_chrysopygus|Rhynchocyon|NA|chrysopygus|_R. c. chrysopygus_ Günther, 1881; _R. c. mandelai_ Agwanda, Rovero, Lawson, Vernesi & Amin, 2021|Rhynchocyon chrysopygus
Rhynchocyon_cirnei|Rhynchocyon|NA|cirnei|_R. c. cirnei_ Peters, 1847; _R. c. hendersoni_ Thomas, 1902; _R. c. macrurus_ Günther, 1881 (synonyms: _melanurus_ Neumann, 1900); _R. c. reichardi_ Reichenow, 1886 (synonyms: _swynnertoni_ Kershaw, 1923); _R. c. shirensis_ Corbet & Hanks, 1968|Rhynchocyon Cirnei
Rhynchocyon_petersi|Rhynchocyon|NA|petersi|_R. p. adersi_ Dollman, 1912; _R. p. petersi_ Bocage, 1880 (synonyms: _fischeri_ Neumann, 1900, _usambarae_ Neumann, 1900)|Rhynchocyon Petersi
Amblysomus_corriae|Amblysomus|NA|corriae|_A. c. corriae_ Thomas, 1905; _A. c. devilliersi_ Roberts, 1946 (synonyms: _swellendamensis_ Roberts, 1946)|Amblysomus corriae
Amblysomus_hottentotus|Amblysomus|NA|hottentotus|_A. h. hottentotus_ (Smith, 1829) (synonyms: _affinis_ (Wagner, 1841), _albirostris_ (Wagner, 1841), _holosericeus_ (Lichtenstein, 1831), _rutilans_ (Wagner, 1841)); _A. h. iris_ Thomas & Schwann, 1905 (synonyms: _littoralis_ Roberts, 1946); _A. h. longiceps_ (Broom, 1907) (synonyms: _albifrons_ (Broom, 1907)); _A. h. meesteri_ Bronner, 2000; _A. h. pondoliae_ Thomas & Schwann, 1905 (synonyms: _albirostris_ (Wagner, 1841), _natalensis_ Roberts, 1946)|Chrysochloris hottentotus
Calcochloris_obtusirostris|Calcochloris|NA|obtusirostris|_C. o. chrysilla_ (Thomas & Schwann, 1905); _C. o. limpopoensis_ (Roberts, 1946); _C. o. obtusirostris_ (Peters, 1851)|Chrysochloris obtusirostris
Huetia_leucorhina|Huetia|NA|leucorhina|_H. l. cahni_ (Schwarz & Mertens, 1922); _H. l. leucorhina_ (Huet, 1885) (synonyms: _congica_ (Thomas, 1910), _luluana_ (Forcart, 1942))|Chrysochloris leucorhina
Chlorotalpa_sclateri|Chlorotalpa|NA|sclateri|_C. s. guillarmodi_ Roberts, 1936; _C. s. montana_ Roberts, 1924; _C. s. sclateri_ (Broom, 1907); _C. s. shortridgei_ Broom, 1950|Chrysochloris Sclateri
Chrysochloris_stuhlmanni|Chrysochloris|Kilimatalpa|stuhlmanni|_C. s. balsaci_ Lamotte & Petter, 1981; _C. s. fosteri_ (St. Leger, 1931); _C. s. stuhlmanni_ Matschie, 1894; _C. s. tropicalis_ (Allen & Loveridge, 1927); _C. s. vermiculus_ Thomas, 1910|Chrysochloris stuhlmanni
Chrysospalax_villosus|Chrysospalax|NA|villosus|_C. v. dobsoni_ (Broom, 1918); _C. v. leschae_ (Broom, 1918); _C. v. rufopallidus_ (Roberts, 1924); _C. v. rufus_ (Meester, 1953); _C. v. transvaalensis_ (Broom, 1913) (synonyms: _pratensis_ Roberts, 1913); _C. v. villosus_ (Smith, 1833)|Chrysochloris villosa
Eremitalpa_granti|Eremitalpa|NA|granti|_E. g. granti_ (Broom, 1907) (synonyms: _cana_ Broom, 1950); _E. g. namibensis_ Bauer & Niethammer, 1960|Chrysochloris Granti
Orycteropus_afer|Orycteropus|NA|afer|_O. a. adametzi_ Grote, 1921; _O. a. aethiopicus_ Sundevall, 1843; _O. a. afer_ (Pallas, 1766) (synonyms: _albicaudus_ Rothschild, 1907, _capensis_ (Gmelin, 1788)); _O. a. angolensis_ Zukowsky & Haltenorth, 1957; _O. a. erikssoni_ Lönnberg, 1906; _O. a. faradjius_ Hatt, 1932; _O. a. haussanus_ Matschie, 1900; _O. a. kordofanicus_ Rothschild, 1927; _O. a. lademanni_ Grote, 1921; _O. a. leptodon_ Hirst, 1906; _O. a. matschiei_ Grote, 1921; _O. a. observandus_ Grote, 1921; _O. a. ruvanensis_ Grote, 1921; _O. a. senegalensis_ Lesson, 1840 (synonyms: _senegalensis_ Schinz, 1845); _O. a. somalicus_ Lydekker, 1908; _O. a. wardi_ Lydekker, 1908; _O. a. wertheri_ Matschie, 1898|Myrmecophaga afra
Elephas_maximus|Elephas|NA|maximus|_E. m. indicus_ Cuvier, 1797 (synonyms: _asurus_ Deraniyagala, 1950, _bengalensis_ Blainville, 1845, _birmanicus_ Deraniyagala, 1951, _borneensis_ Deraniyagala, 1950, _dakhunensis_ Deraniyagala, 1950, _dauntela_ Falconer & Cautley, 1847, _gigas_ Perry, 1811, _heterodactylus_ Hodgson, 1841, _hirsutus_ Lydekker, 1914, _isodactylus_ Hodgson, 1841, _mukna_ Falconer & Cautley, 1847, _persicus_ Deraniyagala, 1950, _ruber_ Deraniyagala, 1951, _rubridens_ Deraniyagala, 1950, _sichiaoshanensis_ Wang, 1978, _sondaicus_ Deraniyagala, 1950); _E. m. maximus_ Linnaeus, 1758 (synonyms: _asiaticus_ Blumenbach, 1797, _ceylanicus_ Blainville, 1845, _vilaliya_ Deraniyagala, 1938, _zeylanicus_ Lydekker, 1907); _E. m. sumatranus_ Temminck, 1847|Elephas maximus
Dendrohyrax_arboreus|Dendrohyrax|NA|arboreus|_D. a. adolfifriederici_ (Brauer, 1913) (synonyms: _helgei_ (Lönnberg & Gyldenstolpe, 1925), _schubotzi_ (Brauer, 1913)); _D. a. arboreus_ (Smith, 1827); _D. a. bettoni_ (Thomas & Schwann, 1904) (synonyms: _scheffleri_ (Brauer, 1913), _vilhelmi_ (Lönnberg, 1916)); _D. a. braueri_ Hahn, 1933; _D. a. crawshayi_ (Thomas, 1900) (synonyms: _laikipia_ Dollman, 1911); _D. a. mima_ (Thomas, 1900); _D. a. ruwenzorii_ (Neumann, 1902); _D. a. stuhlmanni_ (Matschie, 1892) (synonyms: _scheelei_ Matschie, 1895)|Hyrax arboreus
Dendrohyrax_dorsalis|Dendrohyrax|NA|dorsalis|_D. d. dorsalis_ (Fraser, 1854); _D. d. emini_ Thomas, 1887 (synonyms: _beniensis_ Brauer, 1917, _brevimaculatus_ Brauer, 1917, _congoensis_ Brauer, 1917, _rubriventer_ Brauer, 1917); _D. d. latrator_ (Thomas, 1910); _D. d. marmota_ (Thomas, 1901); _D. d. nigricans_ (Peters, 1879) (synonyms: _adametzi_ (Brauer, 1912), _tessmanni_ (Brauer, 1912), _zenkeri_ (Brauer, 1914)); _D. d. sylvestris_ (Temminck, 1853) (synonyms: _aschantiensis_ (Brauer, 1914), _stampflii_ (Jentink, 1886))|Hyrax dorsalis
Dendrohyrax_validus|Dendrohyrax|NA|validus|_D. v. neumanni_ (Matschie, 1893) (synonyms: _adersi_ Kershaw, 1924); _D. v. schusteri_ Brauer, 1917; _D. v. terricola_ Mollison, 1905 (synonyms: _vosseleri_ Brauer, 1917); _D. v. validus_ True, 1890|Dendrohyrax validus
Heterohyrax_brucei|Heterohyrax|NA|brucei|_H. b. albipes_ Hollister, 1922; _H. b. antineae_ (Heim de Balsac & Bégouen, 1932); _H. b. bakeri_ (Gray, 1874); _H. b. bocagei_ (Gray, 1869) (synonyms: _grayi_ (Bocage, 1889)); _H. b. brucei_ (Gray, 1868) (synonyms: _blainvillii_ (Gray, 1868), _irroratus_ (Gray, 1869), _typicus_ (Thomas, 1892)); _H. b. chapini_ (Hatt, 1933); _H. b. dieseneri_ Brauer, 1917; _H. b. frommi_ (Brauer, 1913); _H. b. granti_ (Wroughton, 1910); _H. b. hindei_ (Wroughton, 1910) (synonyms: _maculatus_ (Osgood, 1910)); _H. b. hoogstraali_ Setzer, 1956; _H. b. kempi_ (Thomas, 1910); _H. b. lademanni_ Brauer, 1917; _H. b. manningi_ (Wroughton, 1910); _H. b. mossambicus_ (Peters, 1870); _H. b. muenzneri_ (Brauer, 1913) (synonyms: _rukwaensis_ Brauer, 1917); _H. b. princeps_ (Thomas, 1910) (synonyms: _arboricola_ Brauer, 1917); _H. b. prittwitzi_ Brauer, 1917; _H. b. pumilus_ (Thomas, 1910); _H. b. ruddi_ (Wroughton, 1910) (synonyms: _rhodesiae_ Roberts, 1946); _H. b. rudolfi_ (Thomas, 1910) (synonyms: _boranus_ (Lönnberg, 1912)); _H. b. somalicus_ (Thomas, 1892) (synonyms: _hararensis_ Brauer, 1917, _webensis_ Brauer, 1917); _H. b. ssongeae_ Brauer, 1917; _H. b. thomasi_ (Neumann, 1901); _H. b. victorianjansae_ Brauer, 1917|Hyrax Brucei
Procavia_capensis|Procavia|NA|capensis|_P. c. bamendae_ Brauer, 1913; _P. c. capensis_ (Pallas, 1766) (synonyms: _albaniensis_ Roberts, 1946, _chiversi_ Roberts, 1937, _coombsi_ Roberts, 1924, _griquae_ Roberts, 1946, _klaverensis_ Roberts, 1946, _letabae_ Roberts, 1937, _marlothi_ Brauer, 1914, _natalensis_ Roberts, 1924, _orangiae_ Roberts, 1937, _reuningi_ Brauer, 1914, _schultzei_ Brauer, 1914, _semicircularis_ (Gray, 1868), _vanderhorsti_ Roberts, 1946, _waterbergensis_ Brauer, 1914, _windhuki_ Brauer, 1914); _P. c. capillosa_ Brauer, 1917; _P. c. erlangeri_ Neumann, 1901 (synonyms: _comata_ Brauer, 1917); _P. c. habessinica_ (Hemprich & Ehrenberg, 1829) (synonyms: _alpini_ (Gray, 1868), _ferruginea_ (Gray, 1869), _luteogaster_ (Gray, 1869), _meneliki_ Neumann, 1902, _typica_ Thomas, 1892); _P. c. jacksoni_ Thomas, 1900 (synonyms: _daemon_ Thomas, 1910, _varians_ Granvik, 1924); _P. c. jayakari_ Thomas, 1892; _P. c. johnstoni_ Thomas, 1894; _P. c. kerstingi_ Matschie, 1899 (synonyms: _elberti_ Brauer, 1917, _goslingi_ Thomas, 1905, _ituriensis_ Brauer, 1917, _kamerunensis_ Brauer, 1913, _larae_ Brauer, 1913, _lopesi_ Thomas & Wroughton, 1907, _naumanni_ Brauer, 1917, _oweni_ Thomas, 1911); _P. c. mackinderi_ Thomas, 1900 (synonyms: _zelotes_ Osgood, 1910); _P. c. matschiei_ Neumann, 1900; _P. c. pallida_ Thomas, 1891 (synonyms: _minor_ Thomas, 1892); _P. c. ruficeps_ (Hemprich & Ehrenberg, 1829) (synonyms: _bounhioli_ Kollmann, 1912, _buchanani_ Thomas & Hinton, 1921, _burtonii_ (Gray, 1868), _dongolana_ (Blanford, 1870), _ebneri_ Wettstein, 1916, _latastei_ Thomas, 1892, _marrensis_ Thomas & Hinton, 1923, _slatini_ Sassi, 1906); _P. c. scioana_ (Giglioli, 1888) (synonyms: _butleri_ Wroughton, 1911); _P. c. sharica_ Thomas & Wroughton, 1907 (synonyms: _melfica_ Mertens, 1929); _P. c. syriaca_ (Schreber, 1784) (synonyms: _ehrenbergi_ Brauer, 1917, _schmitzi_ Brauer, 1917, _sinaitica_ (Gray, 1868), _typica_ Thomas, 1892); _P. c. welwitschii_ (Gray, 1868) (synonyms: _flavimaculata_ Brauer, 1917, _otjiwarongensis_ (Roberts, 1946), _tsumebensis_ (Roberts, 1938), _volkmanni_ Brauer, 1914)|Cavia capensis
Trichechus_manatus|Trichechus|NA|manatus|_T. m. bakerorum_ Domning, 2005 (fossil); _T. m. latirostris_ (Harlan, 1824); _T. m. manatus_ Linnaeus, 1758 (synonyms: _amazonius_ Shaw, 1800, _americanus_ (Fischer, 1814), _americanus_ Link, 1795, _antillarum_ Link, 1795, _atlanticus_ (Oken, 1838), _clusii_ (Pennant, 1793), _fluviatilis_ (Olfers, 1818), _guyannensis_ (Bechstein, 1799), _koellikeri_ (Kükenthal, 1897), _minor_ (Daudin, 1802), _oronocensis_ (Bechstein, 1799), _rondeletii_ (Tilesius, 1835), _trichecus_ (Boddaert, 1785), _vulgaris_ (André, 1795))|Trichechus Manatus
Galeopterus_variegatus|Galeopterus|NA|variegatus|_G. v. natunae_ (Miller, 1903) (synonyms: _abbotti_ Lyon, 1911, _borneanus_ Lyon, 1911, _gracilis_ (Miller, 1903), _hantu_ Cabrera, 1924, _lautensis_ Lyon, 1911, _lechei_ Gyldenstolpe, 1920); _G. v. pumilus_ (Miller, 1903) (synonyms: _aoris_ (Miller, 1903), _chombolis_ Lyon, 1909, _peninsulae_ Thomas, 1908, _perhentianus_ Chasen & Kloss, 1929, _taylori_ Thomas, 1908, _terutaus_ Chasen & Kloss, 1929); _G. v. temminckii_ (Waterhouse, 1839) (synonyms: _marmoratus_ (Temminck, 1828), _marmoratus_ (Temminck, 1836), _saturatus_ (Miller, 1903), _tellonis_ (Lyon, 1908), _tuancus_ (Miller, 1903)); _G. v. variegatus_ (Cuvier, 1797) (synonyms: _undatus_ (Wagner, 1840))|Galeopithecus variegatus
Ptilocercus_lowii|Ptilocercus|NA|lowii|_P. l. continentis_ Thomas, 1910; _P. l. lowii_ Gray, 1848|Ptilocercus Lowii
Dendrogale_melanura|Dendrogale|NA|melanura|_D. m. baluensis_ Lyon, 1913; _D. m. melanura_ (Thomas, 1892)|Tupaia melanura
Tupaia_belangeri|Tupaia|NA|belangeri|_T. b. belangeri_ (Wagner, 1841) (synonyms: _brunetta_ Thomas, 1923, _clarissa_ Thomas, 1917, _peguana_ Lesson, 1842, _tenastra_ Thomas, 1917); _T. b. chinensis_ Anderson, 1879 (synonyms: _annamensis_ Robinson & Kloss, 1922, _assamensis_ Wroughton, 1921, _cambodiana_ Kloss, 1919, _cochinchinensis_ Robinson & Kloss, 1922, _concolor_ Bonhote, 1907, _dissimilis_ (Ellis, 1860), _gaoligongensis_ Wang, 1987, _kohtauensis_ Shamel, 1930, _laotum_ Thomas, 1914, _lepcha_ Thomas, 1922, _modesta_ Allen, 1906, _olivacea_ Kloss, 1919, _operosa_ Robinson & Kloss, 1914, _pingi_ Ho, 1936, _siamensis_ Gyldenstolpe, 1916, _siccata_ Thomas, 1914, _sinus_ Kloss, 1916, _tonquinia_ Thomas, 1925, _versurae_ Thomas, 1922, _yaoshanensis_ Wang, 1987, _yunalis_ Thomas, 1914)|Cladobates Belangeri
Tupaia_montana|Tupaia|NA|montana|_T. m. baluensis_ Lyon, 1913; _T. m. montana_ Thomas, 1892|Tupaia montana
Tupaia_palawanensis|Tupaia|NA|palawanensis|_T. p. moellendorffi_ Matschie, 1898 (synonyms: _busuangae_ Sanborn, 1952, _cuyonis_ Miller, 1910); _T. p. palawanensis_ Thomas, 1894|Tupaia ferruginea palawanensis
Tupaia_picta|Tupaia|NA|picta|_T. p. fuscior_ Medway, 1965; _T. p. picta_ Thomas, 1892|Tupaia picta
Tupaia_splendidula|Tupaia|NA|splendidula|_T. s. carimatae_ Miller, 1906; _T. s. lucida_ Thomas & Hartert, 1895; _T. s. natunae_ Lyon, 1911 (synonyms: _typica_ Thomas & Hartert, 1895); _T. s. riaba_ Lyon, 1913; _T. s. splendidula_ Gray, 1865 (synonyms: _muelleri_ Kohlbrugge, 1895, _ruficaudata_ Mivart, 1867)|Tupaia splendidula
Tupaia_tana|Tupaia|NA|tana|_T. t. speciosa_ (Wagner, 1841) (synonyms: _banguei_ Chasen & Kloss, 1932, _besara_ (Lyon, 1913), _bunoae_ Miller, 1900, _chrysura_ Günther, 1876, _griswoldi_ (Coolidge, 1938), _kelabit_ Davis, 1958, _kretami_ Davis, 1962, _nitida_ Chasen, 1934, _paitana_ (Lyon, 1913), _sirhassenensis_ Miller, 1901, _utara_ (Lyon, 1913)); _T. t. tana_ Raffles, 1821 (synonyms: _cervicalis_ Miller, 1903, _lingae_ (Lyon, 1913), _masae_ (Lyon, 1913), _nainggolani_ (Sody, 1936), _tuanca_ (Lyon, 1913))|Tupaia tana
Allochrocebus_preussi|Allochrocebus|NA|preussi|_A. p. insularis_ (Thomas, 1910); _A. p. preussi_ (Matschie, 1898) (synonyms: _crossi_ (Forbes, 1905))|Cercopithecus preussi
Cercopithecus_ascanius|Cercopithecus|NA|ascanius|_C. a. ascanius_ (Audebert, 1799) (synonyms: _histrio_ Reichenbach, 1862, _melanogenys_ Gray, 1845, _picturatus_ Santos, 1886); _C. a. katangae_ Lönnberg, 1919; _C. a. schmidti_ Matschie, 1892 (synonyms: _enkamer_ Matschie, 1913, _ituriensis_ (Lorenz-Liburnau, 1914), _kaimosae_ (Heller, 1913), _montanus_ (Lorenz-Liburnau, 1914), _mpangae_ Matschie, 1913, _orientalis_ Lönnberg, 1919, _rutschuricus_ Lorenz-Liburnau, 1917, _sassae_ Matschie, 1913); _C. a. whitesidei_ Thomas, 1909 (synonyms: _cirrhorhinus_ Matschie, 1913, _kassaicus_ Matschie, 1913, _omissus_ Matschie, 1913, _pelorhinus_ Matschie, 1913)|Simia Ascanius
Cercopithecus_cephus|Cercopithecus|NA|cephus|_C. c. cephodes_ Pocock, 1907 (synonyms: _gabonensis_ Maclatchy & Malbrant, 1947); _C. c. cephus_ (Linnaeus, 1758) (synonyms: _buccalis_ Le Conte, 1857, _inobservatus_ Elliot, 1910, _pulcher_ Lorenz-Liburnau, 1915); _C. c. ngottoensis_ Colyn, 1999|Simia Cephus
Cercopithecus_erythrogaster|Cercopithecus|NA|erythrogaster|_C. e. erythrogaster_ Gray, 1866; _C. e. pococki_ Grubb, Lernould & Oates, 1999|Cercopithecus erythrogaster
Cercopithecus_erythrotis|Cercopithecus|NA|erythrotis|_C. e. camerunensis_ Hayman, 1940; _C. e. erythrotis_ Waterhouse, 1838|Cercopithecus erythrotis
Cercopithecus_hamlyni|Cercopithecus|NA|hamlyni|_C. h. hamlyni_ Pocock, 1907 (synonyms: _aurora_ Thomas & Wroughton, 1910); _C. h. kahuziensis_ Colyn & Rahm, 1988|Cercopithecus Hamlyni
Cercopithecus_mitis|Cercopithecus|NA|mitis|_C. m. albogularis_ (Sykes, 1831) (synonyms: _kibonotensis_ Lönnberg, 1908, _kima_ (Heller, 1913), _maritimus_ (Heller, 1913)); _C. m. albotorquatus_ Pousargues, 1896 (synonyms: _phylax_ Schwarz, 1927, _rufotinctus_ Pocock, 1907); _C. m. boutourlinii_ Giglioli, 1887 (synonyms: _omensis_ Thomas, 1901); _C. m. doggetti_ Pocock, 1907 (synonyms: _sibatoi_ (Lorenz-Liburnau, 1913)); _C. m. erythrarchus_ Peters, 1851 (synonyms: _beirensis_ Pocock, 1907, _mossambicus_ Pocock, 1907, _nyasae_ Schwarz, 1928, _schwarzi_ Roberts, 1931, _stairsi_ Sclater, 1893, _stevensoni_ Roberts, 1948); _C. m. francescae_ Thomas, 1902; _C. m. heymansi_ Colyn & Verheyen, 1987; _C. m. kandti_ Matschie, 1906 (synonyms: _insignis_ Elliot, 1909); _C. m. kolbi_ Neumann, 1902 (synonyms: _hindei_ Pocock, 1907, _nubilus_ Dollman, 1910); _C. m. labiatus_ Geoffroy Saint-Hilaire, 1843 (synonyms: _samango_ Wahlberg, 1845); _C. m. manyaraensis_ Butynski & De Jong, 2020; _C. m. mitis_ Wolf, 1822 (synonyms: _diadematus_ Geoffroy Saint-Hilaire, 1831, _dilophos_ Ogilby, 1838, _leucampyx_ (Fischer, 1829), _nigrigenis_ Pocock, 1907, _pluto_ Gray, 1848, _temminckii_ Ogilby, 1838); _C. m. moloneyi_ Sclater, 1893; _C. m. monoides_ Geoffroy Saint-Hilaire, 1843 (synonyms: _rufilatus_ Pocock, 1907); _C. m. opisthostictus_ Sclater, 1894; _C. m. schoutedeni_ Schwarz, 1928; _C. m. stuhlmanni_ Matschie, 1893 (synonyms: _carruthersi_ Pocock, 1907, _elgonis_ Lönnberg, 1919, _maesi_ Lönnberg, 1919, _mauae_ (Heller, 1913), _neumanni_ Matschie, 1906, _otoleucus_ Sclater, 1902, _princeps_ Elliot, 1909, _schubotzi_ Matschie, 1913); _C. m. zammaranoi_ De Beaux, 1924|Cercopithecus mitis
Cercopithecus_nictitans|Cercopithecus|NA|nictitans|_C. n. martini_ Waterhouse, 1838 (synonyms: _insolitus_ Elliot, 1909, _ludio_ Gray, 1849, _stampflii_ Jentink, 1888); _C. n. nictitans_ (Linnaeus, 1766) (synonyms: _laglaizei_ Pocock, 1907, _sticticeps_ Elliot, 1909)|Simia nictitans
Cercopithecus_petaurista|Cercopithecus|NA|petaurista|_C. p. buettikoferi_ Jentink, 1886; _C. p. petaurista_ (Schreber, 1774) (synonyms: _albinasus_ (Reichenbach, 1862), _fantiensis_ Matschie, 1893, _pygrius_ Thomas, 1923)|Simia petaurista
Cercopithecus_pogonias|Cercopithecus|NA|pogonias|_C. p. grayi_ Fraser, 1850 (synonyms: _erxlebeni_ Dallbet & Pucheran, 1856, _pallidus_ Elliot, 1909, _petronellae_ Büttikofer, 1911); _C. p. nigripes_ Du Chaillu, 1861; _C. p. pogonias_ Bennett, 1833; _C. p. schwarzianus_ Schouteden, 1946 (synonyms: _schwarzi_ Schouteden, 1944)|Cercopithecus pogonias
Cercopithecus_wolfi|Cercopithecus|NA|wolfi|_C. w. elegans_ Dubois & Matschie, 1912 (synonyms: _pyrogaster_ Lönnberg, 1919); _C. w. wolfi_ Meyer, 1891|Cercopithecus wolfi
Chlorocebus_pygerythrus|Chlorocebus|NA|pygerythrus|_C. p. excubitor_ (Schwarz, 1926) (synonyms: _voeltzkowi_ Matschie, 1923); _C. p. hilgerti_ (Neumann, 1902) (synonyms: _arenarius_ (Heller, 1913), _callidus_ (Hollister, 1912), _contiguus_ (Hollister, 1920), _ellenbecki_ (Neumann, 1902), _johnstoni_ (Pocock, 1907), _luteus_ (Elliot, 1910), _rubellus_ (Elliot, 1909), _tumbili_ (Heller, 1913)); _C. p. nesiotes_ (Schwarz, 1926) (synonyms: _pembae_ Matschie, 1923); _C. p. pygerythrus_ (Cuvier, 1821) (synonyms: _cloetei_ (Roberts, 1931), _glaucus_ (Lichtenstein, 1811), _lalandii_ (Geoffroy Saint-Hilaire, 1843), _marjoriae_ (Bradfield, 1936), _ngamiensis_ (Roberts, 1932), _pusillus_ (Desmoulins, 1825), _pygerithraeus_ (Desmarest, 1822)); _C. p. rufoviridis_ (Geoffroy Saint-Hilaire, 1843) (synonyms: _centralis_ (Neumann, 1900), _circumcinctus_ (Reichenbach, 1862), _flavidus_ (Peters, 1851), _silaceus_ (Elliot, 1909), _whytei_ (Pocock, 1907))|Pygérythra
Chlorocebus_tantalus|Chlorocebus|NA|tantalus|_C. t. budgetti_ (Pocock, 1907) (synonyms: _benianus_ (Lorenz-Liburnau, 1914), _griseistictus_ (Elliot, 1909), _itimbiriensis_ (Dubois & Matschie, 1912)); _C. t. marrensis_ (Thomas & Hinton, 1923); _C. t. tantalus_ (Ogilby, 1841) (synonyms: _alexandri_ (Pocock, 1909), _passargei_ (Matschie, 1897), _pousarguei_ (Mitchell, 1905), _viridis_ (Schultze, 1910))|Cercopithecus tantalus
Macaca_assamensis|Macaca|NA|assamensis|_M. a. assamensis_ McClelland, 1840 (synonyms: _assamensis_ (Ogilby, 1839), _coolidgei_ Osgood, 1932, _rhesosimilis_ Sclater, 1872); _M. a. pelops_ Hodgson, 1841 (synonyms: _macclellandii_ Gray, 1847, _problematica_ Gray, 1871, _sikimensis_ Hodgson, 1867)|Macacus Assamensis
