sci_name|genus|subgenus|specific_epithet|subspecies|original_name_combination
Dicrostonyx_hudsonius|Dicrostonyx|Dicrostonyx|hudsonius|NA|Mus hudsonius
Dicrostonyx_nelsoni|Dicrostonyx|Dicrostonyx|nelsoni|NA|Dicrostonyx nelsoni
Dicrostonyx_nunatakensis|Dicrostonyx|Dicrostonyx|nunatakensis|NA|Dicrostonyx torquatus nunatakensis
Dicrostonyx_richardsoni|Dicrostonyx|Dicrostonyx|richardsoni|NA|Dicrostonyx richardsoni
Dicrostonyx_torquatus|Dicrostonyx|Myolemmus|torquatus|_D. t. palidus_ (Middendorff, 1853) (synonyms: _chionopaes_ Allen, 1914, _glacialis_ (Wolf, 1808), _lenae_ (Kerr, 1792), _lenensis_ (Pallas, 1779), _lenensis_ (Pallas, 1811), _middendorffii_ (Fitzinger, 1867)); _D. t. torquatus_ (Pallas, 1779); _D. t. ungulatus_ (Baer, 1841)|Mus torquatus
Dicrostonyx_unalascensis|Dicrostonyx|Dicrostonyx|unalascensis|NA|Dicrostonyx unalascensis
Mictomys_borealis|Mictomys|Mictomys|borealis|_M. b. artemisiae_ (Anderson, 1932); _M. b. borealis_ (Richardson, 1828) (synonyms: _bullatus_ (Preble, 1902)); _M. b. chapmani_ (Allen, 1903); _M. b. dalli_ (Merriam, 1896) (synonyms: _andersoni_ (Allen, 1903)); _M. b. innuitus_ True, 1894; _M. b. medioximus_ (Bangs, 1900); _M. b. smithi_ (Anderson & Rand, 1943); _M. b. sphagnicola_ (Preble, 1899); _M. b. truei_ (Merriam, 1896) (synonyms: _wrangeli_ (Merriam, 1896))|Arvicola borealis
Synaptomys_cooperi|Synaptomys|Synaptomys|cooperi|_S. c. cooperi_ Baird, 1857 (synonyms: _fatuus_ Bangs, 1896, _jesseni_ Long, 1987); _S. c. gossii_ Merriam, 1896 (synonyms: _gossii_ (Coues, 1877), _saturatus_ Bole & Moulthrop, 1942); _S. c. helaletes_ Merriam, 1896; _S. c. kentucki_ Barbour, 1956; _S. c. paludis_ Hibbard & Rinker, 1942; _S. c. relictus_ Jones, 1958; _S. c. stonei_ Rhoads, 1893|Synaptomys cooperi
Cricetulus_barabensis|Cricetulus|Cricetulus|barabensis|_C. b. barabensis_ (Pallas, 1773) (synonyms: _furunculus_ (Pallas, 1779), _tuvinicus_ Исхакова, Лебедев & Lissovsky, 2008); _C. b. ferrugineus_ Аргиропуло, 1941; _C. b. fumatus_ Thomas, 1909 (synonyms: _manchuricus_ Mori, 1930, _xinganensis_ Wang, 1980); _C. b. griseus_ Milne-Edwards, 1867 (synonyms: _mongolicus_ (Thomas, 1888), _obscurus_ (Milne-Edwards, 1871)); _C. b. pseudogriseus_ Исхакова, 1974|Mus barabensis
Cricetulus_longicaudatus|Cricetulus|Ourocricetulus|longicaudatus|_C. l. dichrootis_ Сатунин, 1903 (synonyms: _chiumalaiensis_ Wang & Zheng, 1973); _C. l. longicaudatus_ (Milne-Edwards, 1871) (synonyms: _andersoni_ Thomas, 1908, _chinensis_ (Thomas, 1888), _griseiventris_ Сатунин, 1903, _kozhantschikovi_ Виноградов, 1927, _nigrescens_ Allen, 1925)|Cricetus (Cricetulus) longicaudatus
Cricetulus_sokolovi|Cricetulus|Cricetulus|sokolovi|NA|Cricetulus sokolovi
Reithrodontomys_albilabris|Reithrodontomys|Aporodon|albilabris|NA|Reithrodontomys microdon albilabris
Reithrodontomys_australis|Reithrodontomys|Reithrodontomys|australis|NA|Reithrodontomys australis
Reithrodontomys_brevirostris|Reithrodontomys|Aporodon|brevirostris|NA|Reithrodontomys brevirostris
Reithrodontomys_burti|Reithrodontomys|Reithrodontomys|burti|NA|Reithrodontomys burti
Reithrodontomys_cherrii|Reithrodontomys|Aporodon|cherrii|NA|Hesperomys (Vesperimus) cherrii
Reithrodontomys_chrysopsis|Reithrodontomys|Reithrodontomys|chrysopsis|NA|Reithrodontomys chrysopsis
Reithrodontomys_creper|Reithrodontomys|Aporodon|creper|NA|Reithrodontomys creper
Reithrodontomys_darienensis|Reithrodontomys|Aporodon|darienensis|NA|Reithrodontomys darienensis
Reithrodontomys_fulvescens|Reithrodontomys|Reithrodontomys|fulvescens|NA|Reithrodontomys mexicanus fulvescens
Reithrodontomys_garichensis|Reithrodontomys|Aporodon|garichensis|NA|Reithrodontomys mexicanus garichensis
Reithrodontomys_gracilis|Reithrodontomys|Aporodon|gracilis|NA|Reithrodontomys mexicanus gracilis
Reithrodontomys_hirsutus|Reithrodontomys|Reithrodontomys|hirsutus|NA|Reithrodontomys hirsutus
Reithrodontomys_humulis|Reithrodontomys|Reithrodontomys|humulis|NA|Mus humulis
Reithrodontomys_megalotis|Reithrodontomys|Reithrodontomys|megalotis|NA|Reithrodon megalotis
Reithrodontomys_mexicanus|Reithrodontomys|Aporodon|mexicanus|NA|Reithrodon mexicanus
Reithrodontomys_microdon|Reithrodontomys|Aporodon|microdon|NA|Reithrodontomys microdon
Reithrodontomys_montanus|Reithrodontomys|Reithrodontomys|montanus|NA|Reithrodon montanus
Reithrodontomys_musseri|Reithrodontomys|Aporodon|musseri|NA|Reithrodontomys musseri
Reithrodontomys_nerterus|Reithrodontomys|Reithrodontomys|nerterus|NA|Reithrodontomys colimae nerterus
Reithrodontomys_paradoxus|Reithrodontomys|Aporodon|paradoxus|NA|Reithrodontomys paradoxus
Reithrodontomys_raviventris|Reithrodontomys|Reithrodontomys|raviventris|_R. r. halicoetes_ Dixon, 1909; _R. r. raviventris_ Dixon, 1908|Reithrodontomys raviventris
Reithrodontomys_rodriguezi|Reithrodontomys|Aporodon|rodriguezi|NA|Reithrodontomys rodriguezi
Reithrodontomys_spectabilis|Reithrodontomys|Aporodon|spectabilis|NA|Reithrodontomys spectabilis
Reithrodontomys_sumichrasti|Reithrodontomys|Reithrodontomys|sumichrasti|NA|Reithrodon Sumichrasti
Reithrodontomys_tenuirostris|Reithrodontomys|Aporodon|tenuirostris|NA|Reithrodontomys tenuirostris
Reithrodontomys_wagneri|Reithrodontomys|Aporodon|wagneri|_R. w. bakeri_ Bradley, Mendez-Harclerode, Hamilton & Ceballos, 2004; _R. w. wagneri_ Hooper, 1950|Reithrodontomys microdon wagneri
Reithrodontomys_zacatecae|Reithrodontomys|Reithrodontomys|zacatecae|NA|Reithrodontomys megalotis zacatecae
Abrothrix_andina|Abrothrix|Angelomys|andina|NA|Mus andinus
Abrothrix_gossei|Abrothrix|Angelomys|gossei|NA|Akodon gossei
Abrothrix_hirta|Abrothrix|Abrothrix|hirta|NA|Acodon hirtus
Abrothrix_illutea|Abrothrix|Pegamys|illutea|NA|Abrothrix illutea
Abrothrix_jelskii|Abrothrix|Chroeomys|jelskii|NA|Acodon Jelskii
Abrothrix_lanosa|Abrothrix|Abrothrix|lanosa|NA|Oxymycterus lanosus
Abrothrix_longipilis|Abrothrix|Abrothrix|longipilis|NA|Mus longipilis
Abrothrix_manni|Abrothrix|Abrothrix|manni|NA|Abrothrix manni
Abrothrix_olivacea|Abrothrix|Angelomys|olivacea|NA|Mus olivaceus
Abrothrix_sanborni|Abrothrix|Abrothrix|sanborni|NA|Akodon (Abrothrix) sanborni
Acomys_cahirinus|Acomys|Acomys|cahirinus|NA|Mus cahirinus
Acomys_chudeaui|Acomys|Acomys|chudeaui|NA|Acomys Chudeaui
Acomys_cineraceus|Acomys|Acomys|cineraceus|NA|Acomys cineraceus
Acomys_dimidiatus|Acomys|Acomys|dimidiatus|NA|Mus dimidiatus
Acomys_ignitus|Acomys|Acomys|ignitus|NA|Acomys ignitus
Acomys_johannis|Acomys|Acomys|johannis|NA|Acomys johannis
Acomys_kempi|Acomys|Acomys|kempi|NA|Acomys kempi
Acomys_louisae|Acomys|Peracomys|louisae|NA|Acomys louisae
Acomys_mullah|Acomys|Acomys|mullah|NA|Acomys mullah
Acomys_muzei|Acomys|Acomys|muzei|NA|Acomys muzei
Acomys_ngurui|Acomys|Acomys|ngurui|NA|Acomys ngurui
Acomys_percivali|Acomys|Acomys|percivali|NA|Acomys percivali
Acomys_russatus|Acomys|Acomys|russatus|NA|Mus russatus
Acomys_selousi|Acomys|Acomys|selousi|NA|Acomys selousi
Acomys_seurati|Acomys|Acomys|seurati|NA|Acomys seurati
Acomys_spinosissimus|Acomys|Acomys|spinosissimus|NA|Mus (Acomys) spinosissimus
Acomys_subspinosus|Acomys|Subacomys|subspinosus|NA|Mus subspinosus
Acomys_wilsoni|Acomys|Acomys|wilsoni|NA|Acomys Wilsoni
Lophuromys_angolensis|Lophuromys|Lophuromys|angolensis|NA|Lophuromys angolensis
Lophuromys_ansorgei|Lophuromys|Lophuromys|ansorgei|NA|Lophuromys ansorgei
Lophuromys_aquilus|Lophuromys|Lophuromys|aquilus|NA|Mus aquilus
Lophuromys_brevicaudus|Lophuromys|Lophuromys|brevicaudus|NA|Lophuromys brevicaudus
Lophuromys_brunneus|Lophuromys|Lophuromys|brunneus|NA|Lophuromys aquilus brunneus
Lophuromys_chercherensis|Lophuromys|Lophuromys|chercherensis|NA|Lophuromys chercherensis
Lophuromys_chrysopus|Lophuromys|Lophuromys|chrysopus|NA|Lophuromys aquilus chrysopus
Lophuromys_cinereus|Lophuromys|Lophuromys|cinereus|NA|Lophuromys cinereus
Lophuromys_dieterleni|Lophuromys|Lophuromys|dieterleni|NA|Lophuromys dieterleni
Lophuromys_dudui|Lophuromys|Lophuromys|dudui|NA|Lophuromys dudui
Lophuromys_eisentrauti|Lophuromys|Lophuromys|eisentrauti|NA|Lophuromys sikapusi eisentrauti
Lophuromys_flavopunctatus|Lophuromys|Lophuromys|flavopunctatus|NA|Lophuromys flavo-punctatus
Lophuromys_huttereri|Lophuromys|Lophuromys|huttereri|NA|Lophuromys huttereri
Lophuromys_kilonzoi|Lophuromys|Lophuromys|kilonzoi|NA|Lophuromys kilonzoi
Lophuromys_laticeps|Lophuromys|Lophuromys|laticeps|NA|Lophuromys laticeps
Lophuromys_luteogaster|Lophuromys|Kivumys|luteogaster|NA|Lophuromys luteogaster
Lophuromys_machangui|Lophuromys|Lophuromys|machangui|NA|Lophuromys machangui
Lophuromys_makundii|Lophuromys|Lophuromys|makundii|NA|Lophuromys makundii
Lophuromys_margarettae|Lophuromys|Lophuromys|margarettae|NA|Lophuromys aquilus margarettae
Lophuromys_medicaudatus|Lophuromys|Kivumys|medicaudatus|NA|Lophuromys medicaudatus
Lophuromys_melanonyx|Lophuromys|Lophuromys|melanonyx|NA|Lophuromys melanonyx
Lophuromys_menageshae|Lophuromys|Lophuromys|menageshae|NA|Lophuromys menageshae
Lophuromys_nudicaudus|Lophuromys|Lophuromys|nudicaudus|NA|Lophuromys nudicaudus
Lophuromys_pseudosikapusi|Lophuromys|Lophuromys|pseudosikapusi|NA|Lophuromys pseudosikapusi
Lophuromys_rahmi|Lophuromys|Lophuromys|rahmi|NA|Lophuromys rahmi
Lophuromys_rita|Lophuromys|Lophuromys|rita|NA|Lophuromys rita
Lophuromys_roseveari|Lophuromys|Lophuromys|roseveari|NA|Lophuromys roseveari
Lophuromys_sabunii|Lophuromys|Lophuromys|sabunii|NA|Lophuromys sabunii
Lophuromys_sikapusi|Lophuromys|Lophuromys|sikapusi|NA|Mus sikapusi
Lophuromys_simensis|Lophuromys|Lophuromys|simensis|NA|Lophuromys flavopunctatus simensis
Lophuromys_stanleyi|Lophuromys|Lophuromys|stanleyi|NA|Lophuromys stanleyi
Lophuromys_verhageni|Lophuromys|Lophuromys|verhageni|NA|Lophuromys verhageni
Lophuromys_woosnami|Lophuromys|Kivumys|woosnami|NA|Lophuromys Woosnami
Lophuromys_zena|Lophuromys|Lophuromys|zena|NA|Lophuromys zena
Gerbillus_acticola|Gerbillus|Gerbillus|acticola|NA|Gerbillus acticola
Gerbillus_agag|Gerbillus|Gerbillus|agag|NA|Gerbillus agag
Gerbillus_amoenus|Gerbillus|Hendecapleura|amoenus|NA|Dipodillus amoenus
Gerbillus_andersoni|Gerbillus|Gerbillus|andersoni|NA|Gerbillus Andersoni
Gerbillus_aquilus|Gerbillus|Gerbillus|aquilus|NA|Gerbillus cheesmani aquilus
Gerbillus_bottai|Gerbillus|Dipodillus|bottai|NA|Gerbillus Bottai
Gerbillus_brockmani|Gerbillus|Hendecapleura|brockmani|NA|Dipodillus brockmani
Gerbillus_burtoni|Gerbillus|incertae sedis|burtoni|NA|Gerbillus Burtoni
Gerbillus_campestris|Gerbillus|Dipodillus|campestris|NA|Gerbillus campestris
Gerbillus_cheesmani|Gerbillus|Gerbillus|cheesmani|NA|Gerbillus cheesmani
Gerbillus_dasyurus|Gerbillus|Dipodillus|dasyurus|NA|Meriones dasyurus
Gerbillus_dunni|Gerbillus|Gerbillus|dunni|NA|Gerbillus Dunni
Gerbillus_famulus|Gerbillus|Hendecapleura|famulus|NA|"Gerbillus (""Hendecapleura"") famulus"
Gerbillus_floweri|Gerbillus|Gerbillus|floweri|NA|Gerbillus floweri
Gerbillus_garamantis|Gerbillus|Hendecapleura|garamantis|NA|Gerbillus garamantis
Gerbillus_gerbillus|Gerbillus|Gerbillus|gerbillus|NA|Dipus gerbillus
Gerbillus_gleadowi|Gerbillus|Gerbillus|gleadowi|NA|Gerbillus Gleadowi
Gerbillus_grobbeni|Gerbillus|Hendecapleura|grobbeni|NA|Gerbillus (Dipodillus) grobbeni
Gerbillus_harwoodi|Gerbillus|Dipodillus|harwoodi|NA|Gerbillus (Dipodillus) Harwoodi
Gerbillus_henleyi|Gerbillus|Hendecapleura|henleyi|NA|Dipodillus henleyi
Gerbillus_hesperinus|Gerbillus|Gerbillus|hesperinus|NA|Gerbillus hirtipes hesperinus
Gerbillus_hoogstraali|Gerbillus|Gerbillus|hoogstraali|NA|Gerbillus hoogstraali
Gerbillus_jamesi|Gerbillus|Dipodillus|jamesi|NA|Gerbillus (Hendecapleura) jamesi
Gerbillus_latastei|Gerbillus|Gerbillus|latastei|NA|Gerbillus Latastei
Gerbillus_lowei|Gerbillus|Dipodillus|lowei|NA|Dipodillus lowei
Gerbillus_mackilligini|Gerbillus|Dipodillus|mackilligini|NA|Dipodillus Mackilligini
Gerbillus_maghrebi|Gerbillus|Dipodillus|maghrebi|NA|Dipodillus maghrebi
Gerbillus_mauritaniae|Gerbillus|incertae sedis|mauritaniae|NA|Monodia mauritaniae
Gerbillus_mesopotamiae|Gerbillus|Hendecapleura|mesopotamiae|NA|Gerbillus (Dipodillus) dasyurus mesopotamiae
Gerbillus_muriculus|Gerbillus|Hendecapleura|muriculus|NA|Dipodillus muriculus
Gerbillus_nancillus|Gerbillus|Gerbillus|nancillus|NA|Gerbillus nancillus
Gerbillus_nanus|Gerbillus|Hendecapleura|nanus|NA|Gerbillus nanus
Gerbillus_nigeriae|Gerbillus|Gerbillus|nigeriae|NA|Gerbillus nigeriae
Gerbillus_occiduus|Gerbillus|Gerbillus|occiduus|NA|Gerbillus occiduus
Gerbillus_poecilops|Gerbillus|Hendecapleura|poecilops|NA|Gerbillus (Dipodillus) poecilops
Gerbillus_principulus|Gerbillus|Hendecapleura|principulus|NA|Dipodillus principulus
Gerbillus_pulvinatus|Gerbillus|Gerbillus|pulvinatus|NA|Gerbillus pulvinatus
Gerbillus_pusillus|Gerbillus|Hendecapleura|pusillus|NA|Gerbillus pusillus
Gerbillus_pyramidum|Gerbillus|Gerbillus|pyramidum|NA|Dipus pyramidum
Gerbillus_rosalinda|Gerbillus|Gerbillus|rosalinda|NA|Gerbillus rosalinda
Gerbillus_rupicola|Gerbillus|Dipodillus|rupicola|NA|Gerbillus rupicola
Gerbillus_simoni|Gerbillus|Dipodillus|simoni|NA|Gerbillus simoni
Gerbillus_somalicus|Gerbillus|Dipodillus|somalicus|NA|Dipodillus somalicus
Gerbillus_stigmonyx|Gerbillus|Dipodillus|stigmonyx|NA|Meriones stigmonyx
Gerbillus_syrticus|Gerbillus|Hendecapleura|syrticus|NA|Gerbillus syrticus
Gerbillus_tarabuli|Gerbillus|Gerbillus|tarabuli|NA|Gerbillus pyramidum tarabuli
Gerbillus_vivax|Gerbillus|Hendecapleura|vivax|NA|Dipodillus vivax
Gerbillus_watersi|Gerbillus|Hendecapleura|watersi|NA|Gerbillus (Dipodillus) watersi
Meriones_arimalius|Meriones|Pallasiomys|arimalius|NA|Meriones arimalius
Meriones_crassus|Meriones|Pallasiomys|crassus|NA|Meriones crassus
Meriones_dahli|Meriones|Pallasiomys|dahli|NA|Meriones meridianus dahli
Meriones_grandis|Meriones|Pallasiomys|grandis|NA|Meriones grandis
Meriones_hurrianae|Meriones|Cheliones|hurrianae|NA|Gerbillus Hurrianæ
Meriones_libycus|Meriones|Pallasiomys|libycus|NA|Meriones libycus
Meriones_meridianus|Meriones|Pallasiomys|meridianus|_M. m. buechneri_ Thomas, 1909; _M. m. meridianus_ (Pallas, 1773) (synonyms: _fulvus_ Eversmann, 1848, _heptneri_ (Кузнецов, 1944), _karelini_ (Колосов, 1935), _longipes_ (Treviranus, 1802), _longipes_ Linnaeus, 1758, _massagetes_ (Гептнер, 1933), _uschtaganicus_ (Rall, 1940)); _M. m. nogaiorum_ (Гептнер, 1927) (synonyms: _littoralis_ (Гептнер, 1927))|Mus meridianus
Meriones_penicilliger|Meriones|Pallasiomys|penicilliger|NA|Pallasiomys meridianus penicilliger
Meriones_persicus|Meriones|Pallasiomys|persicus|NA|Gerbillus persicus
Meriones_psammophilus|Meriones|Pallasiomys|psammophilus|NA|Gerbillus psammophilus
Meriones_rex|Meriones|Pallasiomys|rex|NA|Meriones rex
Meriones_sacramenti|Meriones|Pallasiomys|sacramenti|NA|Meriones sacramenti
Meriones_shawii|Meriones|Pallasiomys|shawii|NA|Gerbillus Shawii
Meriones_tamariscinus|Meriones|Meriones|tamariscinus|NA|Mus tamariscinus
Meriones_tristrami|Meriones|Pallasiomys|tristrami|NA|Meriones Tristrami
Meriones_unguiculatus|Meriones|Pallasiomys|unguiculatus|NA|Gerbillus unguiculatus
Meriones_vinogradovi|Meriones|Pallasiomys|vinogradovi|NA|Meriones vinogradovi
Meriones_zarudnyi|Meriones|Pallasiomys|zarudnyi|NA|Meriones zarudnyi
Apodemus_agrarius|Apodemus|Apodemus|agrarius|NA|Mus agrarius
Apodemus_alpicola|Apodemus|Sylvaemus|alpicola|NA|Apodemus flavicollis alpicola
Apodemus_argenteus|Apodemus|incertae sedis|argenteus|NA|Mus argenteus
Apodemus_chevrieri|Apodemus|Apodemus|chevrieri|NA|Mus Chevrieri
Apodemus_draco|Apodemus|Apodemus|draco|NA|Mus sylvaticus draco
Apodemus_epimelas|Apodemus|Sylvaemus|epimelas|NA|Mus epimelas
Apodemus_flavicollis|Apodemus|Sylvaemus|flavicollis|NA|Mus flavicollis
Apodemus_gurkha|Apodemus|incertae sedis|gurkha|NA|Apodemus gurkha
Apodemus_hyrcanicus|Apodemus|Sylvaemus|hyrcanicus|NA|Apodemus (Sylvaemus) hyrcanicus
Apodemus_ilex|Apodemus|Apodemus|ilex|NA|Apodemus ilex
Apodemus_latronum|Apodemus|Apodemus|latronum|_A. l. latronum_ Thomas, 1911; _A. l. lijiangensis_ Li & Liu, 2014|Apodemus speciosus latronum
Apodemus_mystacinus|Apodemus|Sylvaemus|mystacinus|NA|Mus mystacinus
Apodemus_nigrus|Apodemus|Apodemus|nigrus|NA|Apodemus nigrus
Apodemus_pallipes|Apodemus|Sylvaemus|pallipes|NA|Mus sylvaticus pallipes
Apodemus_peninsulae|Apodemus|Apodemus|peninsulae|NA|Micromys speciosus peninsulae
Apodemus_ponticus|Apodemus|Sylvaemus|ponticus|NA|Sylvaemus flavicollis ponticus
Apodemus_rusiges|Apodemus|Sylvaemus|rusiges|NA|Apodemus flavicollis rusiges
Apodemus_semotus|Apodemus|Apodemus|semotus|NA|Apodemus semotus
Apodemus_speciosus|Apodemus|Apodemus|speciosus|NA|Mus speciosus
Apodemus_sylvaticus|Apodemus|Sylvaemus|sylvaticus|NA|Mus sylvaticus
Apodemus_uralensis|Apodemus|Sylvaemus|uralensis|NA|Mus sylvaticus Uralensis varietas
Apodemus_witherbyi|Apodemus|Sylvaemus|witherbyi|NA|Mus sylvaticus Witherbyi
Pelomys_campanae|Pelomys|Pelomys|campanae|NA|Golunda Campanæ
Pelomys_fallax|Pelomys|Pelomys|fallax|NA|Mus (Pelomys) fallax
Pelomys_hopkinsi|Pelomys|Komemys|hopkinsi|NA|Pelomys (Komemys) hopkinsi
Pelomys_isseli|Pelomys|Komemys|isseli|NA|Komemys isseli
Pelomys_minor|Pelomys|Pelomys|minor|NA|Pelomys minor
Apomys_abrae|Apomys|Megapomys|abrae|NA|Rattus (Apomys) abrae
Apomys_aurorae|Apomys|Megapomys|aurorae|NA|Apomys (Megapomys) aurorae
Apomys_banahao|Apomys|Megapomys|banahao|NA|Apomys (Megapomys) banahao
Apomys_brownorum|Apomys|Megapomys|brownorum|NA|Apomys (Megapomys) brownorum
Apomys_camiguinensis|Apomys|Apomys|camiguinensis|NA|Apomys camiguinensis
Apomys_crinitus|Apomys|Megapomys|crinitus|NA|Apomys (Megapomys) crinitus
Apomys_datae|Apomys|Megapomys|datae|NA|Mus datae
Apomys_gracilirostris|Apomys|Megapomys|gracilirostris|NA|Apomys gracilirostris
Apomys_hylocoetes|Apomys|Apomys|hylocoetes|NA|Apomys hylocœtes
Apomys_insignis|Apomys|Apomys|insignis|NA|Apomys insignis
Apomys_iridensis|Apomys|Megapomys|iridensis|NA|Apomys (Megapomys) iridensis
Apomys_littoralis|Apomys|Apomys|littoralis|NA|Rattus (Apomys) littoralis
Apomys_lubangensis|Apomys|Megapomys|lubangensis|NA|Apomys (Megapomys) lubangensis
Apomys_magnus|Apomys|Megapomys|magnus|NA|Apomys (Megapomys) magnus
Apomys_microdon|Apomys|Apomys|microdon|NA|Apomys microdon
Apomys_minganensis|Apomys|Megapomys|minganensis|NA|Apomys (Megapomys) minganensis
Apomys_minor|Apomys|Megapomys|minor|NA|Apomys (Megapomys) minor
Apomys_musculus|Apomys|Apomys|musculus|NA|Apomys musculus
Apomys_sacobianus|Apomys|Megapomys|sacobianus|NA|Apomys sacobianus
Apomys_sierrae|Apomys|Megapomys|sierrae|NA|Apomys (Megapomys) sierrae
Apomys_veluzi|Apomys|Megapomys|veluzi|NA|Apomys (Megapomys) veluzi
Apomys_zambalensis|Apomys|Megapomys|zambalensis|NA|Apomys (Megapomys) zambalensis
Uromys_anak|Uromys|Uromys|anak|NA|Uromys anak
Uromys_boeadii|Uromys|Uromys|boeadii|NA|Uromys boeadii
Uromys_caudimaculatus|Uromys|Uromys|caudimaculatus|_U. c. caudimaculatus_ (Krefft, 1867) (synonyms: _exilis_ Troughton & Le Souef, 1929, _macropus_ (Gray, 1866), _sherrini_ Thomas, 1923); _U. c. multiplicatus_ (Jentink, 1907); _U. c. papuanus_ (Ramsay, 1883)|Hapalotis caudimaculata
Uromys_emmae|Uromys|Uromys|emmae|NA|Uromys emmae
Uromys_hadrourus|Uromys|Uromys|hadrourus|NA|Melomys hadrourus
Uromys_imperator|Uromys|Cyromys|imperator|NA|Mus imperator
Uromys_neobrittanicus|Uromys|Uromys|neobrittanicus|NA|Uromys neobrittanicus
Uromys_porculus|Uromys|Cyromys|porculus|NA|Uromys porculus
Uromys_rex|Uromys|Cyromys|rex|NA|Mus rex
Uromys_siebersi|Uromys|Uromys|siebersi|NA|Uromys siebersi
Uromys_vika|Uromys|Cyromys|vika|NA|Uromys vika
Mus_baoulei|Mus|Nannomys|baoulei|NA|Leggada baoulei
Mus_booduga|Mus|Mus|booduga|NA|Leggada Booduga
Mus_bufo|Mus|Nannomys|bufo|NA|Leggada bufo
Mus_callewaerti|Mus|Nannomys|callewaerti|NA|Hylenomys callewaerti
Mus_caroli|Mus|Mus|caroli|NA|Mus caroli
Mus_cervicolor|Mus|Mus|cervicolor|NA|Mus cervicolor
Mus_cookii|Mus|Mus|cookii|NA|Mus cookii
Mus_crociduroides|Mus|Coelomys|crociduroides|NA|Oromys crociduroides
Mus_cypriacus|Mus|Mus|cypriacus|NA|Mus cypriacus
Mus_famulus|Mus|Mus|famulus|NA|Mus famulus
Mus_fernandoni|Mus|Pyromys|fernandoni|NA|Leggadilla fernandoni
Mus_fragilicauda|Mus|Mus|fragilicauda|NA|Mus fragilicauda
Mus_goundae|Mus|Nannomys|goundae|NA|Mus goundae
Mus_harennensis|Mus|Nannomys|harennensis|NA|Mus (Nannomys) harennensis
Mus_haussa|Mus|Nannomys|haussa|NA|Leggada haussa
Mus_imberbis|Mus|Nannomys|imberbis|NA|Mus imberbis
Mus_indutus|Mus|Nannomys|indutus|NA|Leggada bella induta
Mus_lepidoides|Mus|Mus|lepidoides|NA|Leggada lepidoides
Mus_macedonicus|Mus|Mus|macedonicus|NA|Mus hortulanus macedonicus
Mus_mahomet|Mus|Nannomys|mahomet|NA|Mus mahomet
Mus_mattheyi|Mus|Nannomys|mattheyi|NA|Mus mattheyi
Mus_mayori|Mus|Coelomys|mayori|NA|Coelomys mayori
Mus_minutoides|Mus|Nannomys|minutoides|NA|Mus minutoides
Mus_musculoides|Mus|Nannomys|musculoides|NA|Mus musculoides
